uuid,申請年度,項次,業者名稱,電廠名稱,施工取得日期,土地面積,裝置容量,縣市,鄉鎮區,地段,地號
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,975-1
43f0f913-8851-4304-bdc0-ab46711f8011,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,975-2
f5a402c5-0950-4e2c-a98b-1702254b281b,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,976
e709e590-3717-4655-bede-33da2d4e22e1,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,976-1
332a4ad3-2ec6-45b4-bf9d-7408a2d22565,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,976-2
3243d6b0-51b1-4004-ba44-880f4ed026e7,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,977
902251f3-591a-4e5f-b7ca-fdd2a77f1cc7,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,977-1
520e7423-f843-44c7-a663-2ebb34425a43,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,977-2
4687cfe9-9c01-4f82-8656-aceab5ad4f5b,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,978
39b14236-c333-4e52-ad5c-3951adaf65e4,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,978-1
92d922d1-39f6-40d9-a235-8848d30a5023,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,978-2
02ef8cc7-2b20-482a-a49c-861bd3753e03,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,979
0bcace7e-8509-40b7-8a88-bc3196c17863,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,979-1
75c6e6e5-a01f-44b1-9f88-86ea91f7a5b0,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,979-2
3435693d-5097-4bb1-9f87-9dceada48a2a,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,980
ab4c019c-bf96-4e4f-a1f9-ee9bba9b608b,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,980-1
4c309e53-187e-4461-b808-6dc8ff273e75,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,980-2
4c988669-5e8d-43a5-b74c-425aff82d859,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,981
1bead22e-bb7b-4bba-b96e-2e4347e25a40,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,981-1
6d495ff7-7870-40b2-bd7a-a896f5ce5a98,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,981-2
4288e496-61b0-4179-bdb9-06cb9d6871f0,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,982
87c96dee-b043-4b50-8cb0-710cab39442e,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,982-1
9763667c-3553-4858-946d-4bb07e08aae6,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,982-2
1c9386ae-eee2-45a2-88d7-ddf01e79419b,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,983
617fd88f-438a-4982-bfc4-8be33a70f164,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,983-1
f20a2fac-b8f2-48d8-8e10-bb627b35598e,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,983-2
dc579534-6c55-4163-9c6c-90d493711031,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,984
79f53780-df5a-4645-afa0-c2c68aec032c,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,984-1
e89f628e-4867-4c6e-ab9b-c0335be7a213,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,984-2
0745991a-0a2a-417d-bc4d-8d6facd20d4a,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,985
83749862-8a18-4cee-a9e9-211e2bd58520,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,985-1
472fdf7e-e2b6-4fd5-b6d3-621be6f725a7,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,985-2
f0527e85-f738-43b4-97f6-316379c76366,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,986
bb5c1ba9-42e0-4aa9-9b3c-37195c7ddcc6,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,986-1
e8a7646e-b608-4331-a948-4869d54ce79a,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,986-2
916ea4c9-52d8-4348-859f-bcd1cbf1f4da,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,987
49188ca3-171d-44f2-b89e-2fcba57bcd2f,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,987-1
110910be-95fb-4d9c-9ac9-7505be99c4be,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,987-2
9d51d220-c89b-497a-afb8-9db1dfeec9f4,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,988
76d9e074-247c-4fad-a82b-5152e7bd4dbe,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,988-1
4d87b7fe-1246-4f6a-b98b-4deb799b4f6f,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,988-2
36973377-0c34-40e1-aca6-8c97a70a7460,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,989
f68ffaeb-795d-4535-8744-00d408834f2b,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,989-1
9518cc8a-11f4-422e-8253-6e97a7c14371,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,989-2
49434764-c141-44fc-81c8-286671bf8158,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,990
02863f0c-988e-42f8-af80-6b99a53c1178,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,990-1
7ed06a1f-79fa-4a6e-b1a6-2e299a30f361,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1045
f807a496-6e4a-445c-814c-a41aaa59847f,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1045-1
0509918f-cafc-4557-abc2-14742df976bc,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1046
443197b8-5d3e-4e7e-b72e-228c69d20fda,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1046-1
a97b8cc5-52c0-4cbf-9f26-102f93827d16,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1046-2
b9178772-916d-4055-b642-3c9e7e50faa3,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1047
73f7ae07-0483-4880-a516-273c5a825338,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1047-1
a7714206-f1b6-436e-a076-d580f5100320,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1047-2
1954e425-86eb-4e0d-96c3-770fa757fa1a,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1048
183baaa2-3a77-42cf-abcf-94802b0e4169,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1048-1
2cab39d5-8463-4231-bb5f-93563eb6e4c5,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1048-2
4476590f-956f-4657-8764-c2811861c9f6,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1049
367ad066-f2bf-4175-ae0f-75342e77ff97,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1049-1
1dba3cd8-38cc-4218-a7f7-44188b4b527a,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1049-2
3e4308a0-ccfe-49dd-830e-883acc6cce3b,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1050
85606c76-6ae3-4f99-8675-f6e4ec6c425c,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1050-1
5c0c1e02-1d93-4766-af43-4c0f11a7ac4e,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1050-2
58076aa8-0dc5-4821-b083-3ac344e73918,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1051
a02291f6-8e2d-4b91-a091-d22af71ebaa8,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1051-1
2ab12200-5425-4901-839b-a608eed6f5d9,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1051-2
90b6f143-b4e1-4b79-a59f-7688de54e463,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1052
164bfb6f-b505-4db8-a630-6ffc6e908829,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1052-1
d85c7fe7-8da9-4c21-9b86-e15c0bcbaf64,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1052-2
46d23335-fc2a-4291-b0e3-ea9b54991365,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1053
bb6ccea8-0fd4-46b5-9b56-045fa2fbcdd9,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1053-1
7b3f562c-a05d-4de0-8403-99e61058cbb7,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1053-2
6efce818-bc93-4045-bcd4-5617b0ce5d6d,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1054
ed9fe504-76fe-42a0-bc4c-0ed355cbc642,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1054-1
ee6b8b95-3132-4b02-8cb3-ff3f90eb3f85,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1054-2
1adcf357-4d2f-4f6d-9701-d2b57e19e581,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1055
196ed6b7-002b-4b6b-bfbd-a1a6d9fa4b90,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1055-1
15429448-b7c4-4991-bacc-7ba03f805f3f,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1055-2
fd28627a-caa7-4591-85c0-7e90efd09b7d,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1056
d1784586-3b99-47f6-bfa5-94eb3c3b6a0e,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1056-1
06e7b776-062d-4171-b025-2db9875223bd,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1056-2
63d3ff73-6dd0-42d9-b62f-46a33895da17,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1057
8a33a321-9e3b-4cd1-a972-9ad714bfc26f,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1057-1
2b606c63-7897-4a57-a26d-1e4affcd1ff1,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1057-2
780d7624-afb6-4ea8-bd27-fff97e8bb0fe,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1058
f9db17d1-ab74-4a4f-b548-c6c995bb5966,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1058-1
b10e9e4c-26d1-4c98-a4d5-d3e816a56891,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1058-2
190eb7ff-e1b5-4e8e-aa25-bf8b471b8984,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1059
81a47102-a397-4d15-bfe2-76babb9e4424,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1059-1
36b472f4-1289-416d-ab5e-f1dfc73d1b59,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1059-2
3f57f929-677a-4e70-90bb-e15c028059d8,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1060
34d6b564-f1e8-449a-a825-177a09aae808,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1060-1
849d0726-2134-4f3c-ae90-1489f7989770,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1060-2
5a4e8eae-60a9-40ac-bf84-51ba8158ac52,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1061
a3c8b228-c84f-4def-b0b2-108802425df2,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1061-1
696caf28-92ee-472d-9f1f-b083ebf9be92,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1061-2
2e7c7d8f-96b4-4b80-8553-0a8655634db3,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1062
89d6eb7b-231e-4e73-a8c7-de3d13ccc87c,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1063
0a2030b0-b106-4bf1-900f-d3cbcb656cb2,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1063-1
fec7851e-39ee-4144-9024-f6c84a028819,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1063-2
a8219288-97fd-4e8f-a7b6-feda8f8a918c,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1064
15a3bf77-af44-464a-b1e4-faddea28fbf0,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1064-1
dd3cc64f-7b23-42b5-bf95-6cb7893eea0a,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1064-2
528df115-4632-4626-b34f-21fa3ce90240,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1067
582a0ad8-01f5-4a3f-baca-01a88021fa6e,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1068
0ea29284-e434-4582-bfb6-7dee3630db85,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1068-1
1b8c5ea3-2110-46b7-8851-67e0f2f198d4,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1068-2
4719554a-646d-44e4-ac26-3d95924597de,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1068-3
aecadf51-03cc-4478-82c0-2d3b8a77fd63,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1069
6b5b3027-4f43-45be-a492-d181d5b79c1b,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1069-1
bb96d037-ed4d-4484-9660-e8a954cbc3f0,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1069-2
b0c5f9ca-e2a8-4d47-80be-6ac87f5c446b,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1070
fadf90b5-70cc-4786-85a3-c3fc484e35ef,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1070-1
70a54168-3ef9-4c02-adcc-af9e03d0b503,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1070-2
ac6ff84b-6a5d-440e-9608-f269264e570b,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1071
14ad2f17-3495-4b2f-a3ac-2a51dc133065,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1071-1
a12a0e85-1333-4490-ab97-d8b693d52af1,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1071-2
0f95aafb-f500-4b50-9c33-207629453f44,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
核發43,969.8，110/07/27下修41,864.4",401636,43969.8,台南市,鹽水區,田寮段,1072
193b2455-557e-4de0-a6fa-d225d89f3baa,110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05
