申請年度,項次,業者名稱,電廠名稱,施工取得日期,土地面積,裝置容量,縣市,鄉鎮區,地段,地號
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1111-1
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1125
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1125-1
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1126
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1126-1
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1126-2
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1127-1
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1127-2
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1128
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1128-1
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1128-2
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1129
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1129-1
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1129-2
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1130
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1130-1
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1130-2
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1131
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1131-1
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1132
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1132-1
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1132-2
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1144
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1144-1
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1145
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1145-1
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1145-2
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1146
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1146-1
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1146-2
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1146-3
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1147
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1149
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1149-1
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1150
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1150-1
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1150-2
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1151
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1151-1
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1151-2
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1152
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1152-1
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1152-2
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1153
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1153-1
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1154
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1154-1
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1154-2
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1155
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1155-1
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1155-2
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1156
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1156-1
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1156-2
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1157
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1157-1
110,22,台灣艾貴綠能股份有限公司,艾貴綠能田寮發電廠,"110/05/05 核發 43969.8, 110/07/27 下修 41864.4","401,636.000","43,969.800",台南市,鹽水區,田寮段,1157-2
110,23,合豐能源股,屏鵝公路太陽,111/03/24,"519,377.000","42,541.500",屏東縣,獅子鄉,古道段,3-1
110,23,合豐能源股,屏鵝公路太陽,111/03/24,"519,377.000","42,541.500",屏東縣,獅子鄉,古道段,3-10
110,23,合豐能源股,屏鵝公路太陽,111/03/24,"519,377.000","42,541.500",屏東縣,獅子鄉,古道段,3-17
110,23,合豐能源股,屏鵝公路太陽,111/03/24,"519,377.000","42,541.500",屏東縣,獅子鄉,海口段,85
110,23,合豐能源股,屏鵝公路太陽,111/03/24,"519,377.000","42,541.500",屏東縣,獅子鄉,海口段,85-6
110,23,合豐能源股,屏鵝公路太陽,111/03/24,"519,377.000","42,541.500",屏東縣,獅子鄉,海口段,85-8
110,24,茂泓能源股份有限公司,臺南市第一期北門太陽光電發電廠,110/08/03,"207,613.580","21,167.900",台南市,北門區,保吉段,797
110,24,茂泓能源股份有限公司,臺南市第一期北門太陽光電發電廠,110/08/03,"207,613.580","21,167.900",台南市,北門區,保吉段,797-3
110,24,茂泓能源股份有限公司,臺南市第一期北門太陽光電發電廠,110/08/03,"207,613.580","21,167.900",台南市,北門區,保吉段,797-5
110,24,茂泓能源股份有限公司,臺南市第一期北門太陽光電發電廠,110/08/03,"207,613.580","21,167.900",台南市,北門區,保吉段,797-6
110,24,茂泓能源股份有限公司,臺南市第一期北門太陽光電發電廠,110/08/03,"207,613.580","21,167.900",台南市,北門區,保吉段,797-7
110,24,茂泓能源股份有限公司,臺南市第一期北門太陽光電發電廠,110/08/03,"207,613.580","21,167.900",台南市,北門區,保吉段,797-8
110,24,茂泓能源股份有限公司,臺南市第一期北門太陽光電發電廠,110/08/03,"207,613.580","21,167.900",台南市,北門區,保吉段,798
110,24,茂泓能源股份有限公司,臺南市第一期北門太陽光電發電廠,110/08/03,"207,613.580","21,167.900",台南市,北門區,保吉段,798-1
110,24,茂泓能源股份有限公司,臺南市第一期北門太陽光電發電廠,110/08/03,"207,613.580","21,167.900",台南市,北門區,保吉段,799-4
110,24,茂泓能源股份有限公司,臺南市第一期北門太陽光電發電廠,110/08/03,"207,613.580","21,167.900",台南市,北門區,保吉段,799-5
110,24,茂泓能源股份有限公司,臺南市第一期北門太陽光電發電廠,110/08/03,"207,613.580","21,167.900",台南市,北門區,保吉段,823
110,24,茂泓能源股份有限公司,臺南市第一期北門太陽光電發電廠,110/08/03,"207,613.580","21,167.900",台南市,北門區,保吉段,823-1
110,24,茂泓能源股份有限公司,臺南市第一期北門太陽光電發電廠,110/08/03,"207,613.580","21,167.900",台南市,北門區,保吉段,825
110,24,茂泓能源股份有限公司,臺南市第一期北門太陽光電發電廠,110/08/03,"207,613.580","21,167.900",台南市,北門區,保吉段,825-1
110,24,茂泓能源股份有限公司,臺南市第一期北門太陽光電發電廠,110/08/03,"207,613.580","21,167.900",台南市,北門區,保吉段,825-2
110,24,茂泓能源股份有限公司,臺南市第一期北門太陽光電發電廠,110/08/03,"207,613.580","21,167.900",台南市,北門區,保吉段,825-3
110,25,恆參能源股份有限公司,恆參太陽能光電發電廠,110/07/01,"7,730.710",781.200,台南市,山上區,明南段,949-1
110,25,恆參能源股份有限公司,恆參太陽能光電發電廠,110/07/01,"7,730.710",781.200,台南市,山上區,明南段,950-1
110,26,廣宇能源股份有限公司,廣宇一期嘉義太陽光電發電廠(第六階段),110/06/02,"35,277.560","3,936.240",嘉義縣,東石鄉,慈安段,637
110,26,廣宇能源股份有限公司,廣宇一期嘉義太陽光電發電廠(第六階段),110/06/02,"35,277.560","3,936.240",嘉義縣,東石鄉,慈安段,637-1
110,26,廣宇能源股份有限公司,廣宇一期嘉義太陽光電發電廠(第六階段),110/06/02,"35,277.560","3,936.240",嘉義縣,東石鄉,慈安段,637-2
110,26,廣宇能源股份有限公司,廣宇一期嘉義太陽光電發電廠(第六階段),110/06/02,"35,277.560","3,936.240",嘉義縣,東石鄉,慈安段,637-4
110,26,廣宇能源股份有限公司,廣宇一期嘉義太陽光電發電廠(第六階段),110/06/02,"35,277.560","3,936.240",嘉義縣,東石鄉,慈安段,637-5
110,26,廣宇能源股份有限公司,廣宇一期嘉義太陽光電發電廠(第六階段),110/06/02,"35,277.560","3,936.240",嘉義縣,東石鄉,慈安段,648-1
110,26,廣宇能源股份有限公司,廣宇一期嘉義太陽光電發電廠(第六階段),110/06/02,"35,277.560","3,936.240",嘉義縣,東石鄉,慈安段,712-1
110,26,廣宇能源股份有限公司,廣宇一期嘉義太陽光電發電廠(第六階段),110/06/02,"35,277.560","3,936.240",嘉義縣,東石鄉,慈安段,708
110,27,旭信電力股份有限公司,旭信電力宜蘭廠,110/05/19,"36,851.700","1,474.200",宜蘭縣,五結鄉,利工段,186-81
110,27,旭信電力股份有限公司,旭信電力宜蘭廠,110/05/19,"36,851.700","1,474.200",宜蘭縣,五結鄉,利工段,186-83
110,27,旭信電力股份有限公司,旭信電力宜蘭廠,110/05/19,"36,851.700","1,474.200",宜蘭縣,五結鄉,利工段,186-84
110,27,旭信電力股份有限公司,旭信電力宜蘭廠,110/05/19,"36,851.700","1,474.200",宜蘭縣,五結鄉,利工段,186-85
110,27,旭信電力股份有限公司,旭信電力宜蘭廠,110/05/19,"36,851.700","1,474.200",宜蘭縣,五結鄉,利工段,186-86
110,28,益揚電力股份有限公司,路竹三號電廠(油機場房)(屋頂型),110/06/04,"128,584.000","4,990.700",高雄市,路竹區,新園段一小段,2104
110,28,益揚電力股份有限公司,路竹三號電廠(油機場房)(屋頂型),110/06/04,"128,584.000","4,990.700",高雄市,路竹區,新園段一小,2105
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,410
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,414
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,421
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,426
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,433
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,448
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,573
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,574
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,575
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,576
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,577
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,578
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,579
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,581
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,582
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,583
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,584
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,585
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,586
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,587
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,588
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,589
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,590
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,591
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,592
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,593
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,595
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,596
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,597
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,598
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,599
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,600
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,601
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,666
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,667
110,29,凱勤能源股份有限公司,凱勤能源第三期太陽光電發電廠(屋頂型),110/08/02,"59,075.240",932.400,桃園市,大園區,國際段,682
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,1
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三,1-2
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,1-3
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,1-4
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,1-5
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,1-6
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,1-12
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,1-14
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三,1-20
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,1-21
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,2
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,3
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,10
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,10-1
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,10-2
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三,356-23
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,356-25
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,356-42
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,356-43
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,356-44
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,356-51
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,356-56
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三,356-57
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,356-58
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,356-59
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,356-60
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,356-76
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,356-77
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段二重港小段,207
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段二,688-3
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段二重港小段,689
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,839
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,839-2
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,839-3
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,841
110,30,恩富資本太陽能有限公司,老虎三寮灣太陽光電系統工程,110/10/08,"580,899.000","44,330.800",台南市,北門區,溪底寮段三寮灣小段,841-2
